Temperature,Pressure,Methane,Nitrogen,M1_conc,M2_conc,Salttype,D_change,Phase,IFT
38,1.412,0,0,0,0,Water,,LIQUID,27.28
38,1.628,0,0,0,0,Water,,LIQUID,24.85
38,2.028,0,0,0,0,Water,,LIQUID,20.55
11,1,0,0,0,0,Water,,GAS,66.98
11,2,0,0,0,0,Water,,GAS,58.66
11,3,0,0,0,0,Water,,GAS,51.39
11,4,0,0,0,0,Water,,GAS,42.85
11,5,0,0,0,0,Water,,GAS,30
11,6,0,0,0,0,Water,,GAS,29.02
18,1,0,0,0,0,Water,,GAS,66.07
18,2,0,0,0,0,Water,,GAS,58.23
18,3,0,0,0,0,Water,,GAS,51.05
18,4,0,0,0,0,Water,,GAS,45.02
18,5,0,0,0,0,Water,,GAS,35
18,6,0,0,0,0,Water,,GAS,34.86
25,1,0,0,0,0,Water,,GAS,65.55
25,2,0,0,0,0,Water,,GAS,58
25,3,0,0,0,0,Water,,GAS,50.86
25,4,0,0,0,0,Water,,GAS,46.65
25,5,0,0,0,0,Water,,GAS,41.85
25,6,0,0,0,0,Water,,GAS,36.28
32,1,0,0,0,0,Water,,LIQUID,64.86
32,20,0,0,0,0,Water,,SC,57.72
32,30,0,0,0,0,Water,,SC,50.5
32,40,0,0,0,0,Water,,SC,46.24
32,50,0,0,0,0,Water,,SC,42.67
32,60,0,0,0,0,Water,,SC,37.79
39,10,0,0,0,0,Water,,SC,63.55
39,20,0,0,0,0,Water,,SC,57.45
39,30,0,0,0,0,Water,,SC,50.15
39,40,0,0,0,0,Water,,SC,45.94
39,50,0,0,0,0,Water,,SC,42.85
39,60,0,0,0,0,Water,,SC,39.31
25.35,0.7,0,0,0,0,Water,0.989,GAS,66.95
25.35,1.69,0,0,0,0,Water,0.9711,GAS,60.56
25.35,3.68,0,0,0,0,Water,0.9249,GAS,48.7
25.35,5.64,0,0,0,0,Water,0.8475,GAS,37.74
25.35,6.06,0,0,0,0,Water,0.8177,GAS,35.06
25.35,6.4,0,0,0,0,Water,0.7798,GAS,32.97
25.45,6.49,0,0,0,0,Water,0.7654,GAS,31.69
25.45,6.49,0,0,0,0,Water,0.3104,GAS,30.79
25.25,6.83,0,0,0,0,Water,0.2836,GAS,31
25.35,7.2,0,0,0,0,Water,0.2685,GAS,30.99
25.35,8.1,0,0,0,0,Water,0.2396,LIQUID,31.09
25.45,8.97,0,0,0,0,Water,0.2205,LIQUID,30.98
25.45,10.63,0,0,0,0,Water,0.1921,LIQUID,30.73
25.45,13.18,0,0,0,0,Water,0.1611,LIQUID,30.62
25.45,15.15,0,0,0,0,Water,0.1426,LIQUID,30.81
25.45,20.83,0,0,0,0,Water,0.103,LIQUID,29.84
40.15,0.46,0,0,0,0,Water,0.986,LIQUID,68.52
40.15,1.85,0,0,0,0,Water,0.9626,LIQUID,59.6
40.15,3.57,0,0,0,0,Water,0.9273,LIQUID,50.67
40.15,5.34,0,0,0,0,Water,0.8786,LIQUID,42.75
40.15,7.01,0,0,0,0,Water,0.8068,LIQUID,36.65
40.05,9.3,0,0,0,0,Water,0.4597,SC,30.62
40.05,10.44,0,0,0,0,Water,0.352,SC,29.91
40.15,13.92,0,0,0,0,Water,0.2493,SC,29.59
40.15,20.82,0,0,0,0,Water,0.1664,SC,29.2
40.15,25.68,0,0,0,0,Water,0.1318,SC,28.96
40.15,29.11,0,0,0,0,Water,0.1125,SC,29.05
40.05,31.19,0,0,0,0,Water,0.1019,SC,28.88
59.85,0.92,0,0,0,0,Water,0.9688,LIQUID,62.31
59.85,1.79,0,0,0,0,Water,0.9551,LIQUID,58.98
59.85,3.66,0,0,0,0,Water,0.9213,LIQUID,52.28
59.85,5,0,0,0,0,Water,0.8922,LIQUID,47.96
59.85,5.85,0,0,0,0,Water,0.871,LIQUID,45.3
59.85,7.18,0,0,0,0,Water,0.8317,LIQUID,41.29
59.85,8.89,0,0,0,0,Water,0.7646,SC,36.76
59.95,10.04,0,0,0,0,Water,0.7033,SC,34.08
60.05,11.42,0,0,0,0,Water,0.6076,SC,30.1
59.95,15.01,0,0,0,0,Water,0.394,SC,29.46
60.05,21.12,0,0,0,0,Water,0.2616,SC,28.13
60.05,24.27,0,0,0,0,Water,0.2246,SC,27.39
60.05,29.58,0,0,0,0,Water,0.1796,SC,27
60.05,31.29,0,0,0,0,Water,0.1679,SC,27.25
60.05,39.64,0,0,0,0,Water,0.123,SC,26.26
60.05,50.31,0,0,0,0,Water,0.0827,SC,26.27
60.05,59.91,0,0,0,0,Water,0.0558,SC,26.16
100.65,0.34,0,0,0,0,Water,0.9524,LIQUID,56.79
100.75,1.3,0,0,0,0,Water,0.9394,LIQUID,55.02
100.75,3.86,0,0,0,0,Water,0.9013,LIQUID,49.03
100.85,5.6,0,0,0,0,Water,0.8718,LIQUID,45.62
100.85,7.57,0,0,0,0,Water,0.8341,SC,41.88
100.85,12.09,0,0,0,0,Water,0.726,SC,34.14
100.85,16.96,0,0,0,0,Water,0.5808,SC,29
100.85,25.15,0,0,0,0,Water,0.3896,SC,26.41
100.75,40.03,0,0,0,0,Water,0.2301,SC,24.35
100.85,50.18,0,0,0,0,Water,0.1729,SC,23.64
100.95,62.07,0,0,0,0,Water,0.1267,SC,23.38
100.85,69.12,0,0,0,0,Water,0.1054,SC,23.42
151.25,1.55,0,0,0,0,Water,0.9007,LIQUID,46.34
151.25,5.81,0,0,0,0,Water,0.843,LIQUID,40.1
151.25,10.21,0,0,0,0,Water,0.7763,SC,34.6
151.25,16.43,0,0,0,0,Water,0.67,SC,29
151.35,23.83,0,0,0,0,Water,0.5386,SC,25.55
151.45,30.05,0,0,0,0,Water,0.4506,SC,22.82
151.45,39.68,0,0,0,0,Water,0.3433,SC,20.89
151.35,50.11,0,0,0,0,Water,0.2654,SC,19.82
151.45,60.19,0,0,0,0,Water,0.2118,SC,18.83
151.45,69.14,0,0,0,0,Water,0.1758,SC,18.42
195.85,5.9,0,0,0,0,Water,0.808,LIQUID,32.91
196.05,10.08,0,0,0,0,Water,0.7541,SC,28.69
195.95,10.79,0,0,0,0,Water,0.7449,SC,28.49
196.05,14.91,0,0,0,0,Water,0.6901,SC,24.88
196.05,17.7,0,0,0,0,Water,0.6527,SC,23.14
196.05,20.71,0,0,0,0,Water,0.6126,SC,21.82
196.05,29.97,0,0,0,0,Water,0.4971,SC,18.22
196.05,40.06,0,0,0,0,Water,0.3977,SC,15.45
196.05,50.16,0,0,0,0,Water,0.3184,SC,13.84
196.25,59.96,0,0,0,0,Water,0.261,SC,12.73
196.05,69.09,0,0,0,0,Water,0.2187,SC,12.65
49.65,1.1,0,0,0,0,Water,0.9696716,LIQUID,63.7
49.65,2.1,0,0,0,0,Water,0.9531067,LIQUID,57.1
49.65,4.18,0,0,0,0,Water,0.911673,LIQUID,47.5
49.75,6.22,0,0,0,0,Water,0.854888,LIQUID,44.1
49.75,8.26,0,0,0,0,Water,0.764945,SC,38.4
49.65,10.28,0,0,0,0,Water,0.578055,SC,32.5
49.65,12.33,0,0,0,0,Water,0.395351,SC,31.2
49.75,14.4,0,0,0,0,Water,0.318246,SC,30.6
49.75,18.43,0,0,0,0,Water,0.241403,SC,29.8
49.65,20.44,0,0,0,0,Water,0.216846,SC,29.4
49.65,22.45,0,0,0,0,Water,0.196405,SC,29.1
49.85,5,0,0,3.418803419,0,NaCl,1.031,LIQUID,55
69.85,5,0,0,3.418803419,0,NaCl,1.032,LIQUID,58
49.85,10,0,0,3.418803419,0,NaCl,0.755,SC,43
69.85,10,0,0,3.418803419,0,NaCl,0.881,SC,45
49.85,15,0,0,3.418803419,0,NaCl,0.445,SC,38
69.85,15,0,0,3.418803419,0,NaCl,0.625,SC,40
49.85,20,0,0,3.418803419,0,NaCl,0.359,SC,36
69.85,20,0,0,3.418803419,0,NaCl,0.474,SC,38
49.85,25,0,0,3.418803419,0,NaCl,0.32,SC,33
69.85,25,0,0,3.418803419,0,NaCl,0.38,SC,36
25,1,80,0,0,0,Water,0.9868,GAS,73.6
40,1,80,0,0,0,Water,0.9766,LIQUID,70.19
60,1,80,0,0,0,Water,0.9591,LIQUID,67.45
80,1,80,0,0,0,Water,0.9373,LIQUID,64.04
100,1,80,0,0,0,Water,0.9118,LIQUID,59.22
25,5,80,0,0,0,Water,0.9527,GAS,65.97
40,5,80,0,0,0,Water,0.9417,LIQUID,63.3
60,5,80,0,0,0,Water,0.9268,LIQUID,60.41
80,5,80,0,0,0,Water,0.9074,LIQUID,57.23
100,5,80,0,0,0,Water,0.8841,LIQUID,52.8
25,10,80,0,0,0,Water,0.8985,LIQUID,60.11
40,10,80,0,0,0,Water,0.8909,SC,58.24
60,10,80,0,0,0,Water,0.8816,SC,55.21
80,10,80,0,0,0,Water,0.867,SC,51.9
100,10,80,0,0,0,Water,0.8475,SC,47.3
25,15,80,0,0,0,Water,0.8377,LIQUID,54.58
40,15,80,0,0,0,Water,0.8361,SC,53.74
60,15,80,0,0,0,Water,0.8341,SC,51.05
80,15,80,0,0,0,Water,0.8252,SC,47.78
100,15,80,0,0,0,Water,0.8101,SC,44.06
25,20,80,0,0,0,Water,0.7847,LIQUID,52.46
40,20,80,0,0,0,Water,0.786,SC,50.53
60,20,80,0,0,0,Water,0.7891,SC,48.04
80,20,80,0,0,0,Water,0.785,SC,44.63
100,20,80,0,0,0,Water,0.7739,SC,40.87
25,30,80,0,0,0,Water,0.7159,LIQUID,49.33
40,30,80,0,0,0,Water,0.7148,SC,47.45
60,30,80,0,0,0,Water,0.7188,SC,45.43
80,30,80,0,0,0,Water,0.7184,SC,42.42
100,30,80,0,0,0,Water,0.7118,SC,38.23
25,1,60,0,0,0,Water,0.9855,GAS,72.08
40,1,60,0,0,0,Water,0.9748,LIQUID,69.26
60,1,60,0,0,0,Water,0.9571,LIQUID,66.76
80,1,60,0,0,0,Water,0.9353,LIQUID,63.1
100,1,60,0,0,0,Water,0.9099,LIQUID,59.92
25,5,60,0,0,0,Water,0.9412,GAS,64.41
40,5,60,0,0,0,Water,0.9301,LIQUID,61.32
60,5,60,0,0,0,Water,0.915,LIQUID,60.03
80,5,60,0,0,0,Water,0.8962,LIQUID,56.35
100,5,60,0,0,0,Water,0.8737,LIQUID,53.34
25,10,60,0,0,0,Water,0.8593,LIQUID,58.12
40,10,60,0,0,0,Water,0.8586,SC,54.65
60,10,60,0,0,0,Water,0.8529,SC,52.67
80,10,60,0,0,0,Water,0.8412,SC,50.35
100,10,60,0,0,0,Water,0.8242,SC,47.62
25,15,60,0,0,0,Water,0.7599,LIQUID,52.29
40,15,60,0,0,0,Water,0.7752,SC,49.39
60,15,60,0,0,0,Water,0.7835,SC,47.88
80,15,60,0,0,0,Water,0.7817,SC,44.98
100,15,60,0,0,0,Water,0.7719,SC,43.26
25,20,60,0,0,0,Water,0.6819,LIQUID,48.17
40,20,60,0,0,0,Water,0.7012,SC,45.7
60,20,60,0,0,0,Water,0.7174,SC,43.74
80,20,60,0,0,0,Water,0.7235,SC,41.69
100,20,60,0,0,0,Water,0.7204,SC,39.69
25,30,60,0,0,0,Water,0.5956,LIQUID,44.25
40,30,60,0,0,0,Water,0.6083,SC,42.51
60,30,60,0,0,0,Water,0.621,SC,40.59
80,30,60,0,0,0,Water,0.6297,SC,38.36
100,30,60,0,0,0,Water,0.6323,SC,35.96
25,1,40,0,0,0,Water,0.9842,GAS,69.85
40,1,40,0,0,0,Water,0.9734,LIQUID,67.06
60,1,40,0,0,0,Water,0.9555,LIQUID,63.51
80,1,40,0,0,0,Water,0.9336,LIQUID,60.76
100,1,40,0,0,0,Water,0.9082,LIQUID,57.41
25,5,40,0,0,0,Water,0.9271,GAS,57.46
40,5,40,0,0,0,Water,0.9168,LIQUID,55.58
60,5,40,0,0,0,Water,0.9043,LIQUID,53.4
80,5,40,0,0,0,Water,0.8859,LIQUID,51.11
100,5,40,0,0,0,Water,0.8639,LIQUID,48.38
25,10,40,0,0,0,Water,0.797,LIQUID,48.66
40,10,40,0,0,0,Water,0.8165,SC,45.97
60,10,40,0,0,0,Water,0.8215,SC,44.86
80,10,40,0,0,0,Water,0.8147,SC,43.14
100,10,40,0,0,0,Water,0.8008,SC,40.76
25,15,40,0,0,0,Water,0.6315,LIQUID,42.15
40,15,40,0,0,0,Water,0.6835,SC,39.29
60,15,40,0,0,0,Water,0.7203,SC,38.85
80,15,40,0,0,0,Water,0.7325,SC,37.49
100,15,40,0,0,0,Water,0.731,SC,35.89
25,20,40,0,0,0,Water,0.5396,LIQUID,37.27
40,20,40,0,0,0,Water,0.5817,SC,36.16
60,20,40,0,0,0,Water,0.6255,SC,35.24
80,20,40,0,0,0,Water,0.6506,SC,33.15
100,20,40,0,0,0,Water,0.6604,SC,29.69
25,30,40,0,0,0,Water,0.4545,LIQUID,35.24
40,30,40,0,0,0,Water,0.4783,SC,34.14
60,30,40,0,0,0,Water,0.506,SC,32.28
80,30,40,0,0,0,Water,0.5279,SC,30.38
100,30,40,0,0,0,Water,0.5428,SC,27.56
25,1,20,0,0,0,Water,0.9828,GAS,69.19
40,1,20,0,0,0,Water,0.9722,LIQUID,67.55
60,1,20,0,0,0,Water,0.9542,LIQUID,65.6
80,1,20,0,0,0,Water,0.9322,LIQUID,63.53
100,1,20,0,0,0,Water,0.9068,LIQUID,60.54
25,5,20,0,0,0,Water,0.9081,GAS,52.92
40,5,20,0,0,0,Water,0.9042,LIQUID,52.3
60,5,20,0,0,0,Water,0.893,LIQUID,50.53
80,5,20,0,0,0,Water,0.8759,LIQUID,48.68
100,5,20,0,0,0,Water,0.8547,LIQUID,46.07
25,10,20,0,0,0,Water,0.6174,LIQUID,38.65
40,10,20,0,0,0,Water,0.7374,SC,38.01
60,10,20,0,0,0,Water,0.7773,SC,36.6
80,10,20,0,0,0,Water,0.7831,SC,35.28
100,10,20,0,0,0,Water,0.7753,SC,33.92
25,15,20,0,0,0,Water,0.4144,LIQUID,32.07
40,15,20,0,0,0,Water,0.5054,SC,31.62
60,15,20,0,0,0,Water,0.6118,SC,30.69
80,15,20,0,0,0,Water,0.6631,SC,29.72
100,15,20,0,0,0,Water,0.6803,SC,28.12
25,20,20,0,0,0,Water,0.3474,LIQUID,28.78
40,20,20,0,0,0,Water,0.4013,SC,28.12
60,20,20,0,0,0,Water,0.4795,SC,27.22
80,20,20,0,0,0,Water,0.5436,SC,26.2
100,20,20,0,0,0,Water,0.5809,SC,25.02
25,30,20,0,0,0,Water,0.2804,LIQUID,26.03
40,30,20,0,0,0,Water,0.3101,SC,25.28
60,30,20,0,0,0,Water,0.3515,SC,24.13
80,30,20,0,0,0,Water,0.3923,SC,22.78
100,30,20,0,0,0,Water,0.4272,SC,21.57
25,1,0,24.15,0,0,Water,0.98469,GAS,65.85
40,1,0,24.15,0,0,Water,0.97952,LIQUID,64.74
60,1,0,24.15,0,0,Water,0.98057,LIQUID,62.92
80,1,0,24.15,0,0,Water,0.95942,LIQUID,59.33
100,1,0,24.15,0,0,Water,0.94648,LIQUID,55.97
25,5,0,24.15,0,0,Water,0.91205,GAS,49.63
40,5,0,24.15,0,0,Water,0.9127,LIQUID,51.2
60,5,0,24.15,0,0,Water,0.9216,LIQUID,52.02
80,5,0,24.15,0,0,Water,0.90306,LIQUID,51.47
100,5,0,24.15,0,0,Water,0.89407,LIQUID,49.09
25,10,0,24.15,0,0,Water,0.74146,LIQUID,37.24
40,10,0,24.15,0,0,Water,0.78266,SC,40.96
60,10,0,24.15,0,0,Water,0.81925,SC,43.09
80,10,0,24.15,0,0,Water,0.81625,SC,42.75
100,10,0,24.15,0,0,Water,0.81781,SC,41.84
25,15,0,24.15,0,0,Water,0.51431,LIQUID,33.08
40,15,0,24.15,0,0,Water,0.60437,SC,35.74
60,15,0,24.15,0,0,Water,0.68864,SC,38.47
80,15,0,24.15,0,0,Water,0.71336,SC,37.74
100,15,0,24.15,0,0,Water,0.73161,SC,36.97
25,20,0,24.15,0,0,Water,0.40013,LIQUID,31.88
40,20,0,24.15,0,0,Water,0.46874,SC,33.69
60,20,0,24.15,0,0,Water,0.56221,SC,35.18
80,20,0,24.15,0,0,Water,0.6076,SC,34.1
100,20,0,24.15,0,0,Water,0.64232,SC,33.72
25,30,0,24.15,0,0,Water,0.29777,LIQUID,32.72
40,30,0,24.15,0,0,Water,0.33768,SC,32.83
60,30,0,24.15,0,0,Water,0.40386,SC,33.51
80,30,0,24.15,0,0,Water,0.44551,SC,30.33
100,30,0,24.15,0,0,Water,0.48911,SC,29.23
25,1,0,49.28,0,0,Water,0.98523,GAS,67.96
40,1,0,49.28,0,0,Water,0.98029,LIQUID,66.29
60,1,0,49.28,0,0,Water,0.97145,LIQUID,63.96
80,1,0,49.28,0,0,Water,0.96042,LIQUID,60.5
100,1,0,49.28,0,0,Water,0.94748,LIQUID,57.15
25,5,0,49.28,0,0,Water,0.92716,GAS,56.1
40,5,0,49.28,0,0,Water,0.92512,LIQUID,55.6
60,5,0,49.28,0,0,Water,0.91973,LIQUID,54.83
80,5,0,49.28,0,0,Water,0.9118,LIQUID,53.3
100,5,0,49.28,0,0,Water,0.90176,LIQUID,51.46
25,10,0,49.28,0,0,Water,0.83205,LIQUID,46.65
40,10,0,49.28,0,0,Water,0.84087,SC,47.24
60,10,0,49.28,0,0,Water,0.84571,SC,47.68
80,10,0,49.28,0,0,Water,0.84517,SC,46.79
100,10,0,49.28,0,0,Water,0.84087,SC,45.35
25,15,0,49.28,0,0,Water,0.72181,LIQUID,41.58
40,15,0,49.28,0,0,Water,0.7461,SC,42.33
60,15,0,49.28,0,0,Water,0.76532,SC,42.83
80,15,0,49.28,0,0,Water,0.77477,SC,41.86
100,15,0,49.28,0,0,Water,0.77778,SC,40.92
25,20,0,49.28,0,0,Water,0.6203,LIQUID,40.07
40,20,0,49.28,0,0,Water,0.65461,SC,40.12
60,20,0,49.28,0,0,Water,0.68594,SC,40.24
80,20,0,49.28,0,0,Water,0.70496,SC,38.87
100,20,0,49.28,0,0,Water,0.7153,SC,37.87
25,30,0,49.28,0,0,Water,0.48455,LIQUID,37.66
40,30,0,49.28,0,0,Water,0.5175,SC,36.86
60,30,0,49.28,0,0,Water,0.55458,SC,36.18
80,30,0,49.28,0,0,Water,0.58286,SC,34.77
100,30,0,49.28,0,0,Water,0.60256,SC,33.61
25,1,0,75.03,0,0,Water,0.98558,GAS,69.33
40,1,0,75.03,0,0,Water,0.98095,LIQUID,67.95
60,1,0,75.03,0,0,Water,0.97232,LIQUID,64.9
80,1,0,75.03,0,0,Water,0.96139,LIQUID,61.74
100,1,0,75.03,0,0,Water,0.94847,LIQUID,58.32
25,5,0,75.03,0,0,Water,0.93622,GAS,60.47
40,5,0,75.03,0,0,Water,0.93352,LIQUID,59.72
60,5,0,75.03,0,0,Water,0.92746,LIQUID,58.71
80,5,0,75.03,0,0,Water,0.91897,LIQUID,56.34
100,5,0,75.03,0,0,Water,0.90838,LIQUID,54.21
25,10,0,75.03,0,0,Water,0.86888,LIQUID,53.44
40,10,0,75.03,0,0,Water,0.87068,SC,53.25
60,10,0,75.03,0,0,Water,0.86958,SC,52.78
80,10,0,75.03,0,0,Water,0.8652,SC,51.23
100,10,0,75.03,0,0,Water,0.85817,SC,50.01
25,15,0,75.03,0,0,Water,0.79982,LIQUID,49.78
40,15,0,75.03,0,0,Water,0.80716,SC,49.37
60,15,0,75.03,0,0,Water,0.8119,SC,49.22
80,15,0,75.03,0,0,Water,0.81216,SC,47.87
100,15,0,75.03,0,0,Water,0.80897,SC,47.49
25,20,0,75.03,0,0,Water,0.7344,LIQUID,47.71
40,20,0,75.03,0,0,Water,0.74661,SC,47.64
60,20,0,75.03,0,0,Water,0.75677,SC,47.02
80,20,0,75.03,0,0,Water,0.76141,SC,46.09
100,20,0,75.03,0,0,Water,0.76186,SC,45.47
25,30,0,75.03,0,0,Water,0.62633,LIQUID,45.3
40,30,0,75.03,0,0,Water,0.64346,SC,45.05
60,30,0,75.03,0,0,Water,0.66026,SC,44.31
80,30,0,75.03,0,0,Water,0.67107,SC,43.21
100,30,0,75.03,0,0,Water,0.67701,SC,41.64
25,1,0,25.07,0,0,Water,0.98967,GAS,71.3
40,1,0,25.07,0,0,Water,0.98522,LIQUID,68.72
60,1,0,25.07,0,0,Water,0.97666,LIQUID,65.32
80,1,0,25.07,0,0,Water,0.96568,LIQUID,62.01
100,1,0,25.07,0,0,Water,0.95411,LIQUID,58.03
25,3,0,25.07,0,0,Water,0.97444,GAS,69.7
40,3,0,25.07,0,0,Water,0.97088,LIQUID,67.39
60,3,0,25.07,0,0,Water,0.96338,LIQUID,64.1
80,3,0,25.07,0,0,Water,0.95332,LIQUID,60.84
100,3,0,25.07,0,0,Water,0.94256,LIQUID,57.02
25,5,0,25.07,0,0,Water,0.95848,GAS,68.05
40,5,0,25.07,0,0,Water,0.95602,LIQUID,65.84
60,5,0,25.07,0,0,Water,0.94976,LIQUID,63.08
80,5,0,25.07,0,0,Water,0.94076,LIQUID,59.54
100,5,0,25.07,0,0,Water,0.9309,LIQUID,55.98
25,10,0,25.07,0,0,Water,0.91637,LIQUID,64.77
40,10,0,25.07,0,0,Water,0.91739,SC,62.55
60,10,0,25.07,0,0,Water,0.91486,SC,60.1
80,10,0,25.07,0,0,Water,0.9089,SC,57.24
100,10,0,25.07,0,0,Water,0.90158,SC,54
25,15,0,25.07,0,0,Water,0.87402,LIQUID,61.42
40,15,0,25.07,0,0,Water,0.87879,SC,60.13
60,15,0,25.07,0,0,Water,0.8803,SC,57.71
80,15,0,25.07,0,0,Water,0.87755,SC,55.23
100,15,0,25.07,0,0,Water,0.87286,SC,52.18
25,20,0,25.07,0,0,Water,0.83557,LIQUID,58.97
40,20,0,25.07,0,0,Water,0.84318,SC,57.58
60,20,0,25.07,0,0,Water,0.84799,SC,55.63
80,20,0,25.07,0,0,Water,0.84807,SC,53.41
100,20,0,25.07,0,0,Water,0.84574,SC,50.78
25,30,0,25.07,0,0,Water,0.77657,LIQUID,54.98
40,30,0,25.07,0,0,Water,0.7862,SC,53.66
60,30,0,25.07,0,0,Water,0.79426,SC,52.5
80,30,0,25.07,0,0,Water,0.79771,SC,50.62
100,30,0,25.07,0,0,Water,0.79857,SC,48.54
25,1,0,49.01,0,0,Water,0.98848,GAS,71.12
40,1,0,49.01,0,0,Water,0.98409,LIQUID,68.8
60,1,0,49.01,0,0,Water,0.9756,LIQUID,65.78
80,1,0,49.01,0,0,Water,0.96467,LIQUID,61.9
100,1,0,49.01,0,0,Water,0.95315,LIQUID,58.06
25,3,0,49.01,0,0,Water,0.97104,GAS,69.8
40,3,0,49.01,0,0,Water,0.96762,LIQUID,67.82
60,3,0,49.01,0,0,Water,0.9603,LIQUID,64.58
80,3,0,49.01,0,0,Water,0.95041,LIQUID,60.89
100,3,0,49.01,0,0,Water,0.93979,LIQUID,56.9
25,5,0,49.01,0,0,Water,0.95312,GAS,68.76
40,5,0,49.01,0,0,Water,0.95085,LIQUID,66.79
60,5,0,49.01,0,0,Water,0.94483,LIQUID,63.49
80,5,0,49.01,0,0,Water,0.93606,LIQUID,60.04
100,5,0,49.01,0,0,Water,0.92642,LIQUID,56.02
25,10,0,49.01,0,0,Water,0.90731,LIQUID,65.91
40,10,0,49.01,0,0,Water,0.90836,SC,64.2
60,10,0,49.01,0,0,Water,0.90603,SC,61.75
80,10,0,49.01,0,0,Water,0.90034,SC,57.68
100,10,0,49.01,0,0,Water,0.89331,SC,53.94
25,15,0,49.01,0,0,Water,0.86248,LIQUID,63.12
40,15,0,49.01,0,0,Water,0.86695,SC,61.54
60,15,0,49.01,0,0,Water,0.86839,SC,59.05
80,15,0,49.01,0,0,Water,0.8658,SC,55.58
100,15,0,49.01,0,0,Water,0.86138,SC,52.46
25,20,0,49.01,0,0,Water,0.8215,LIQUID,61
40,20,0,49.01,0,0,Water,0.82872,SC,59.04
60,20,0,49.01,0,0,Water,0.83333,SC,57.28
80,20,0,49.01,0,0,Water,0.83349,SC,54.34
100,20,0,49.01,0,0,Water,0.83139,SC,51.19
25,30,0,49.01,0,0,Water,0.75549,LIQUID,57.96
40,30,0,49.01,0,0,Water,0.76542,SC,56.45
60,30,0,49.01,0,0,Water,0.77381,SC,54.02
80,30,0,49.01,0,0,Water,0.77758,SC,51.64
100,30,0,49.01,0,0,Water,0.77883,SC,49.17
25,1,0,76.36,0,0,Water,0.98724,GAS,71.28
40,1,0,76.36,0,0,Water,0.9829,LIQUID,68.78
60,1,0,76.36,0,0,Water,0.97448,LIQUID,65.62
80,1,0,76.36,0,0,Water,0.96361,LIQUID,62.01
100,1,0,76.36,0,0,Water,0.95215,LIQUID,58.33
25,3,0,76.36,0,0,Water,0.96747,GAS,69.71
40,3,0,76.36,0,0,Water,0.96421,LIQUID,68.02
60,3,0,76.36,0,0,Water,0.95707,LIQUID,64.68
80,3,0,76.36,0,0,Water,0.94734,LIQUID,60.81
100,3,0,76.36,0,0,Water,0.93687,LIQUID,57.01
25,5,0,76.36,0,0,Water,0.9475,GAS,68.8
40,5,0,76.36,0,0,Water,0.94542,LIQUID,67.2
60,5,0,76.36,0,0,Water,0.93966,LIQUID,63.71
80,5,0,76.36,0,0,Water,0.93113,LIQUID,60.29
100,5,0,76.36,0,0,Water,0.92172,LIQUID,56.18
25,10,0,76.36,0,0,Water,0.89762,LIQUID,66.33
40,10,0,76.36,0,0,Water,0.89879,SC,64.76
60,10,0,76.36,0,0,Water,0.89672,SC,61.3
80,10,0,76.36,0,0,Water,0.89134,SC,58.13
100,10,0,76.36,0,0,Water,0.88463,SC,54.41
25,15,0,76.36,0,0,Water,0.84973,LIQUID,64.41
40,15,0,76.36,0,0,Water,0.8541,SC,62.93
60,15,0,76.36,0,0,Water,0.85566,SC,59.4
80,15,0,76.36,0,0,Water,0.85334,SC,56.21
100,15,0,76.36,0,0,Water,0.84924,SC,53.18
25,20,0,76.36,0,0,Water,0.80577,LIQUID,62.95
40,20,0,76.36,0,0,Water,0.81283,SC,60.77
60,20,0,76.36,0,0,Water,0.81751,SC,58.39
80,20,0,76.36,0,0,Water,0.81789,SC,55.05
100,20,0,76.36,0,0,Water,0.81613,SC,51.99
25,30,0,76.36,0,0,Water,0.73262,LIQUID,60.29
40,30,0,76.36,0,0,Water,0.74286,SC,58.46
60,30,0,76.36,0,0,Water,0.75164,SC,55.54
80,30,0,76.36,0,0,Water,0.75588,SC,52.92
100,30,0,76.36,0,0,Water,0.75763,SC,50.49
25.03,2,0,48.76,0,0,Water,0.969,GAS,64
25.02,5,0,48.86,0,0,Water,0.9218,GAS,55.9
25.02,10,0,48.89,0,0,Water,0.8241,LIQUID,46.6
25.01,20,0,48.72,0,0,Water,0.6344,LIQUID,39.6
25.02,30,0,48.43,0,0,Water,0.4792,LIQUID,38.3
25,40,0,48.12,0,0,Water,0.399,LIQUID,37.7
49.97,2,0,48.44,0,0,Water,0.9639,LIQUID,63
49.96,5,0,48.66,0,0,Water,0.9197,LIQUID,56.2
49.97,10,0,48.7,0,0,Water,0.839,SC,46.4
49.95,20,0,48.56,0,0,Water,0.6781,SC,40.4
49.95,30,0,48.3,0,0,Water,0.5372,SC,39.1
49.95,40,0,48.04,0,0,Water,0.452,SC,38.1
100.1,2,0,45.9,0,0,Water,0.937,LIQUID,55.2
100.1,5,0,47.4,0,0,Water,0.9014,LIQUID,50.1
100.1,10,0,47.81,0,0,Water,0.8401,SC,45.9
100.08,20,0,47.82,0,0,Water,0.7161,SC,40.6
100.1,30,0,47.63,0,0,Water,0.6056,SC,37.7
100.07,40,0,47.52,0,0,Water,0.5235,SC,35.8
174.88,2,0,26.15,0,0,Water,0.8797,LIQUID,43.1
174.87,5,0,38.64,0,0,Water,0.849,LIQUID,40.6
174.87,10,0,42.62,0,0,Water,0.8022,SC,37.7
174.83,20,0,44.47,0,0,Water,0.7114,SC,33
